,Comercializadora,Tarifa,Precio_Potencia_P1,Precio_Potencia_P2,Precio_Potencia_P3,Precio_Potencia_P4,Precio_Potencia_P5,Precio_Potencia_P6,Precio_Energía_P1,Precio_Energía_P2,Precio_Energía_P3,Precio_Energía_P4,Precio_Energía_P5,Precio_Energía_P6,Fecha_Inicio,Fecha_Finalización
388,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.08204,0.08204,0.08204,0.08204,0.08204,0.08204,2019-01-07,2019-07-31
389,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-08,2019-08-31
390,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-09,2019-09-30
391,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-10,2019-10-31
392,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-11,2019-11-30
393,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.071876,0.071876,0.071876,0.071876,0.071876,0.071876,2019-01-12,2019-12-31
394,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.075952,0.075952,0.075952,0.075952,0.075952,0.075952,2020-01-01,2020-01-31
395,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0688,0.0688,0.0688,0.0688,0.0688,0.0688,2020-01-02,2020-02-28
396,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-03,2020-03-31
397,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-04,2020-04-30
398,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-05,2020-05-31
399,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.060602,0.060602,0.060602,0.060602,0.060602,0.060602,2020-01-06,2020-06-30
400,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.064285,0.064285,0.064285,0.064285,0.064285,0.064285,2020-01-07,2020-07-31
401,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.113364,0.113364,0.113364,0.113364,0.113364,0.113364,2018-01-01,2018-01-31
402,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,2018-01-02,2018-02-28
403,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10239,0.10239,0.10239,0.10239,0.10239,0.10239,2018-01-03,2018-03-31
404,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.102849,0.102849,0.102849,0.102849,0.102849,0.102849,2018-01-04,2018-04-30
405,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.114194,0.114194,0.114194,0.114194,0.114194,0.114194,2018-01-05,2018-05-31
406,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.117141,0.117141,0.117141,0.117141,0.117141,0.117141,2018-01-06,2018-06-30
407,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.120486,0.120486,0.120486,0.120486,0.120486,0.120486,2018-01-07,2018-07-31
408,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.125308,0.125308,0.125308,0.125308,0.125308,0.125308,2018-01-08,2018-08-31
409,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.130989,0.130989,0.130989,0.130989,0.130989,0.130989,2018-01-09,2018-09-30
410,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.124936,0.124936,0.124936,0.124936,0.124936,0.124936,2018-01-10,2018-10-31
411,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.122905,0.122905,0.122905,0.122905,0.122905,0.122905,2018-01-11,2018-11-30
412,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.124475,0.124475,0.124475,0.124475,0.124475,0.124475,2018-01-12,2018-12-31
413,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.123619,0.123619,0.123619,0.123619,0.123619,0.123619,2019-01-01,2019-01-31
414,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.115624,0.115624,0.115624,0.115624,0.115624,0.115624,2019-01-02,2019-02-28
415,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.109581,0.109581,0.109581,0.109581,0.109581,0.109581,2019-01-03,2019-03-31
416,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.100792,0.100792,0.100792,0.100792,0.100792,0.100792,2019-01-04,2019-04-30
417,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.106591,0.106591,0.106591,0.106591,0.106591,0.106591,2019-01-05,2019-05-31
418,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.103968,0.103968,0.103968,0.103968,0.103968,0.103968,2019-01-06,2019-06-30
419,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10838,0.10838,0.10838,0.10838,0.10838,0.10838,2019-01-07,2019-07-31
420,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.101562,0.101562,0.101562,0.101562,0.101562,0.101562,2019-01-08,2019-08-31
421,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.098015,0.098015,0.098015,0.098015,0.098015,0.098015,2019-01-09,2019-09-30
422,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10454,0.10454,0.10454,0.10454,0.10454,0.10454,2019-01-10,2019-10-31
423,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.101166,0.101166,0.101166,0.101166,0.101166,0.101166,2019-01-11,2019-11-30
424,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.092984,0.092984,0.092984,0.092984,0.092984,0.092984,2019-01-12,2019-12-31
425,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10344492483140505,0.10344492483140505,0.10344492483140505,0.10344492483140505,0.10344492483140505,0.10344492483140505,2020-01-01,2020-01-31
426,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.09674997042575417,0.09674997042575417,0.09674997042575417,0.09674997042575417,0.09674997042575417,0.09674997042575417,2020-01-02,2020-02-28
427,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.08711391210646763,0.08711391210646763,0.08711391210646763,0.08711391210646763,0.08711391210646763,0.08711391210646763,2020-01-03,2020-03-31
428,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.07849602411683225,0.07849602411683225,0.07849602411683225,0.07849602411683225,0.07849602411683225,0.07849602411683225,2020-01-04,2020-04-30
429,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.08004773799081584,0.08004773799081584,0.08004773799081584,0.08004773799081584,0.08004773799081584,0.08004773799081584,2020-01-05,2020-05-31
430,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.08907953888606548,0.08907953888606548,0.08907953888606548,0.08907953888606548,0.08907953888606548,0.08907953888606548,2020-01-06,2020-06-30
431,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.09293287443826659,0.09293287443826659,0.09293287443826659,0.09293287443826659,0.09293287443826659,0.09293287443826659,2020-01-07,2020-07-31
432,Sun_Air_One,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.09570379390761231,0.09570379390761231,0.09570379390761231,0.09570379390761231,0.09570379390761231,0.09570379390761231,2020-01-08,2020-08-31
433,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.134387,0.134387,0.134387,0.134387,0.134387,0.134387,2018-01-01,2018-01-31
434,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.13602,0.13602,0.13602,0.13602,0.13602,0.13602,2018-01-02,2018-02-28
435,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.122033,0.122033,0.122033,0.122033,0.122033,0.122033,2018-01-03,2018-03-31
436,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.121231,0.121231,0.121231,0.121231,0.121231,0.121231,2018-01-04,2018-04-30
437,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.131363,0.131363,0.131363,0.131363,0.131363,0.131363,2018-01-05,2018-05-31
438,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.135188,0.135188,0.135188,0.135188,0.135188,0.135188,2018-01-06,2018-06-30
439,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.13844,0.13844,0.13844,0.13844,0.13844,0.13844,2018-01-07,2018-07-31
440,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.145151,0.145151,0.145151,0.145151,0.145151,0.145151,2018-01-08,2018-08-31
441,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.150105,0.150105,0.150105,0.150105,0.150105,0.150105,2018-01-09,2018-09-30
442,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.145191,0.145191,0.145191,0.145191,0.145191,0.145191,2018-01-10,2018-10-31
443,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.14342,0.14342,0.14342,0.14342,0.14342,0.14342,2018-01-11,2018-11-30
444,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.14449,0.14449,0.14449,0.14449,0.14449,0.14449,2018-01-12,2018-12-31
445,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.143862,0.143862,0.143862,0.143862,0.143862,0.143862,2019-01-01,2019-01-31
446,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.13486,0.13486,0.13486,0.13486,0.13486,0.13486,2019-01-02,2019-02-28
447,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.12797,0.12797,0.12797,0.12797,0.12797,0.12797,2019-01-03,2019-03-31
448,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.128987,0.128987,0.128987,0.128987,0.128987,0.128987,2019-01-04,2019-04-30
449,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.124072,0.124072,0.124072,0.124072,0.124072,0.124072,2019-01-05,2019-05-31
450,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.121212,0.121212,0.121212,0.121212,0.121212,0.121212,2019-01-06,2019-06-30
451,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.126933,0.126933,0.126933,0.126933,0.126933,0.126933,2019-01-07,2019-07-31
452,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.12011,0.12011,0.12011,0.12011,0.12011,0.12011,2019-01-08,2019-08-31
453,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.116628,0.116628,0.116628,0.116628,0.116628,0.116628,2019-01-09,2019-09-30
454,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.123311,0.123311,0.123311,0.123311,0.123311,0.123311,2019-01-10,2019-10-31
455,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.121168,0.121168,0.121168,0.121168,0.121168,0.121168,2019-01-11,2019-11-30
456,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.11328,0.11328,0.11328,0.11328,0.11328,0.11328,2019-01-12,2019-12-31
457,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.12453770185255873,0.12453770185255873,0.12453770185255873,0.12453770185255873,0.12453770185255873,0.12453770185255873,2020-01-01,2020-01-31
458,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.11547129703216003,0.11547129703216003,0.11547129703216003,0.11547129703216003,0.11547129703216003,0.11547129703216003,2020-01-02,2020-02-28
459,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10611915328462193,0.10611915328462193,0.10611915328462193,0.10611915328462193,0.10611915328462193,0.10611915328462193,2020-01-03,2020-03-31
460,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.0955834397881418,0.0955834397881418,0.0955834397881418,0.0955834397881418,0.0955834397881418,0.0955834397881418,2020-01-04,2020-04-30
461,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.09731190157552017,0.09731190157552017,0.09731190157552017,0.09731190157552017,0.09731190157552017,0.09731190157552017,2020-01-05,2020-05-31
462,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10616959425028734,0.10616959425028734,0.10616959425028734,0.10616959425028734,0.10616959425028734,0.10616959425028734,2020-01-06,2020-06-30
463,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.11269886541469694,0.11269886541469694,0.11269886541469694,0.11269886541469694,0.11269886541469694,0.11269886541469694,2020-01-07,2020-07-31
464,Sun_Air_One,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.11556577644408522,0.11556577644408522,0.11556577644408522,0.11556577644408522,0.11556577644408522,0.11556577644408522,2020-01-08,2020-08-31
465,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.12605,0.12605,0.12605,0.12605,0.12605,0.12605,2018-01-01,2018-01-31
466,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.128958,0.128958,0.128958,0.128958,0.128958,0.128958,2018-01-02,2018-02-28
467,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.115198,0.115198,0.115198,0.115198,0.115198,0.115198,2018-01-03,2018-03-31
468,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.115551,0.115551,0.115551,0.115551,0.115551,0.115551,2018-01-04,2018-04-30
469,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.126892,0.126892,0.126892,0.126892,0.126892,0.126892,2018-01-05,2018-05-31
470,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.129816,0.129816,0.129816,0.129816,0.129816,0.129816,2018-01-06,2018-06-30
471,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.13316,0.13316,0.13316,0.13316,0.13316,0.13316,2018-01-07,2018-07-31
472,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.137966,0.137966,0.137966,0.137966,0.137966,0.137966,2018-01-08,2018-08-31
473,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.143655,0.143655,0.143655,0.143655,0.143655,0.143655,2018-01-09,2018-09-30
474,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.137619,0.137619,0.137619,0.137619,0.137619,0.137619,2018-01-10,2018-10-31
475,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.135575,0.135575,0.135575,0.135575,0.135575,0.135575,2018-01-11,2018-11-30
476,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.137142,0.137142,0.137142,0.137142,0.137142,0.137142,2018-01-12,2018-12-31
477,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.136419,0.136419,0.136419,0.136419,0.136419,0.136419,2019-01-01,2019-01-31
478,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.128424,0.128424,0.128424,0.128424,0.128424,0.128424,2019-01-02,2019-02-28
479,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.12238,0.12238,0.12238,0.12238,0.12238,0.12238,2019-01-03,2019-03-31
480,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.113633,0.113633,0.113633,0.113633,0.113633,0.113633,2019-01-04,2019-04-30
481,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11939,0.11939,0.11939,0.11939,0.11939,0.11939,2019-01-05,2019-05-31
482,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.116768,0.116768,0.116768,0.116768,0.116768,0.116768,2019-01-06,2019-06-30
483,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.121179,0.121179,0.121179,0.121179,0.121179,0.121179,2019-01-07,2019-07-31
484,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.114362,0.114362,0.114362,0.114362,0.114362,0.114362,2019-01-08,2019-08-31
485,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.110815,0.110815,0.110815,0.110815,0.110815,0.110815,2019-01-09,2019-09-30
486,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11734,0.11734,0.11734,0.11734,0.11734,0.11734,2019-01-10,2019-10-31
487,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.113966,0.113966,0.113966,0.113966,0.113966,0.113966,2019-01-11,2019-11-30
488,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.105784,0.105784,0.105784,0.105784,0.105784,0.105784,2019-01-12,2019-12-31
489,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11677792483140506,0.11677792483140506,0.11677792483140506,0.11677792483140506,0.11677792483140506,0.11677792483140506,2020-01-01,2020-01-31
490,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11008297042575418,0.11008297042575418,0.11008297042575418,0.11008297042575418,0.11008297042575418,0.11008297042575418,2020-01-02,2020-02-28
491,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.10044691210646763,0.10044691210646763,0.10044691210646763,0.10044691210646763,0.10044691210646763,0.10044691210646763,2020-01-03,2020-03-31
492,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.09182902411683225,0.09182902411683225,0.09182902411683225,0.09182902411683225,0.09182902411683225,0.09182902411683225,2020-01-04,2020-04-30
493,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.09338073799081584,0.09338073799081584,0.09338073799081584,0.09338073799081584,0.09338073799081584,0.09338073799081584,2020-01-05,2020-05-31
494,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.10241253888606548,0.10241253888606548,0.10241253888606548,0.10241253888606548,0.10241253888606548,0.10241253888606548,2020-01-06,2020-06-30
495,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.10626587443826659,0.10626587443826659,0.10626587443826659,0.10626587443826659,0.10626587443826659,0.10626587443826659,2020-01-07,2020-07-31
496,Sun_Air_One,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.10903679390761231,0.10903679390761231,0.10903679390761231,0.10903679390761231,0.10903679390761231,0.10903679390761231,2020-01-08,2020-08-31
497,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.146325,0.146325,0.146325,0.146325,0.146325,0.146325,2018-01-01,2018-01-31
498,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.147941,0.147941,0.147941,0.147941,0.147941,0.147941,2018-01-02,2018-02-28
499,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.133991,0.133991,0.133991,0.133991,0.133991,0.133991,2018-01-03,2018-03-31
500,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.133365,0.133365,0.133365,0.133365,0.133365,0.133365,2018-01-04,2018-04-30
501,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.14355,0.14355,0.14355,0.14355,0.14355,0.14355,2018-01-05,2018-05-31
502,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.147095,0.147095,0.147095,0.147095,0.147095,0.147095,2018-01-06,2018-06-30
503,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.150373,0.150373,0.150373,0.150373,0.150373,0.150373,2018-01-07,2018-07-31
504,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.157061,0.157061,0.157061,0.157061,0.157061,0.157061,2018-01-08,2018-08-31
505,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.162014,0.162014,0.162014,0.162014,0.162014,0.162014,2018-01-09,2018-09-30
506,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.157058,0.157058,0.157058,0.157058,0.157058,0.157058,2018-01-10,2018-10-31
507,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.15533,0.15533,0.15533,0.15533,0.15533,0.15533,2018-01-11,2018-11-30
508,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.156406,0.156406,0.156406,0.156406,0.156406,0.156406,2018-01-12,2018-12-31
509,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.155915,0.155915,0.155915,0.155915,0.155915,0.155915,2019-01-01,2019-01-31
510,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.146914,0.146914,0.146914,0.146914,0.146914,0.146914,2019-01-02,2019-02-28
511,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.140024,0.140024,0.140024,0.140024,0.140024,0.140024,2019-01-03,2019-03-31
512,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.141041,0.141041,0.141041,0.141041,0.141041,0.141041,2019-01-04,2019-04-30
513,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.136125,0.136125,0.136125,0.136125,0.136125,0.136125,2019-01-05,2019-05-31
514,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.133265,0.133265,0.133265,0.133265,0.133265,0.133265,2019-01-06,2019-06-30
515,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.138987,0.138987,0.138987,0.138987,0.138987,0.138987,2019-01-07,2019-07-31
516,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.132164,0.132164,0.132164,0.132164,0.132164,0.132164,2019-01-08,2019-08-31
517,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.128681,0.128681,0.128681,0.128681,0.128681,0.128681,2019-01-09,2019-09-30
518,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.135367,0.135367,0.135367,0.135367,0.135367,0.135367,2019-01-10,2019-10-31
519,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.133208,0.133208,0.133208,0.133208,0.133208,0.133208,2019-01-11,2019-11-30
520,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.125318,0.125318,0.125318,0.125318,0.125318,0.125318,2019-01-12,2019-12-31
521,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.13709370185255873,0.13709370185255873,0.13709370185255873,0.13709370185255873,0.13709370185255873,0.13709370185255873,2020-01-01,2020-01-31
522,Sun_Air_One,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.12802729703216004,0.12802729703216004,0.12802729703216004,0.12802729703216004,0.12802729703216004,0.12802729703216004,2020-01-02,2020-02-28
